9999 9999 Laurentia outline <identity>GPlates-dbb88616-e31b-40d1-af78-92471b2ba449</identity>
 199 1810.0  320.0 UN   0 999   1     8
  58.4900 -111.3000 3
  58.4900 -111.3000 2
  59.0500 -110.2000 2
  59.0500 -109.0000 2
  59.0500 -106.8000 2
  59.0500 -108.5000 2
  58.4900 -110.2000 2
  58.4900 -111.3000 2
  99.0000   99.0000 3
9999 9999 Lake Winnipeg <identity>GPlates-826b403a-455c-46aa-92d2-fa2b0ce0cbe4</identity>
 199 1810.0  320.0 UN   0 999   1    18
  53.9000  -99.0000 3
  53.7000  -97.9000 2
  52.0000  -97.0000 2
  51.2000  -96.3000 2
  50.6000  -96.4000 2
  50.3000  -96.8000 2
  50.5000  -97.0000 2
  51.3000  -97.0000 2
  51.6000  -96.8000 2
  51.4000  -97.3000 2
  52.1000  -97.4000 2
  52.2000  -97.5000 2
  51.9000  -97.9000 2
  52.9000  -98.9000 2
  53.0000  -98.5000 2
  53.0000  -99.0000 2
  53.2000  -99.3000 2
  53.9000  -99.0000 2
  99.0000   99.0000 3
9999 9999 Lake Superior <identity>GPlates-d4454a84-b9db-432d-aa91-0302a708ae84</identity>
 199 1810.0  320.0 UN   0 999   1    40
  46.4500  -84.5000 3
  46.5000  -85.0000 2
  46.8000  -85.0000 2
  46.6000  -86.2000 2
  46.4000  -86.6000 2
  46.5000  -87.4000 2
  46.9000  -88.0000 2
  46.8000  -88.5000 2
  47.4000  -88.0000 2
  47.4500  -87.8000 2
  47.5000  -88.0000 2
  47.4000  -88.3000 2
  47.0000  -89.0000 2
  46.6000  -90.4000 2
  46.6000  -91.0000 2
  47.0000  -90.5000 2
  47.0000  -91.0000 2
  46.7000  -92.0000 2
  46.8000  -92.1000 2
  47.6000  -90.8000 2
  47.9000  -89.7000 2
  48.1000  -89.4000 2
  48.5000  -89.2000 2
  48.6000  -88.8000 2
  48.4000  -88.8000 2
  48.8000  -88.5000 2
  49.0000  -88.1000 2
  48.7500  -87.3000 2
  48.7500  -86.4500 2
  48.6000  -86.3000 2
  48.2000  -86.1500 2
  47.9000  -85.8000 2
  47.9000  -85.5000 2
  47.9500  -85.3000 2
  47.9500  -84.8500 2
  47.6000  -85.0000 2
  47.3500  -84.6000 2
  47.0000  -84.7500 2
  46.9000  -84.3000 2
  46.4500  -84.5000 2
  99.0000   99.0000 3
9999 9999 Lake Mich+Huron <identity>GPlates-a69166fb-8a16-4e84-9933-2e8497e055d5</identity>
 199 1810.0  320.0 UN   0 999   1    50
  43.1500  -82.3300 3
  45.9000  -80.8000 2
  46.0000  -81.6000 2
  46.1000  -81.8000 2
  46.2000  -82.5000 2
  46.2000  -83.0000 2
  46.3000  -84.0000 2
  46.2000  -83.8000 2
  46.0500  -83.9500 2
  46.0000  -83.9000 2
  46.1000  -83.6000 2
  45.9500  -83.3000 2
  46.0000  -82.8000 2
  45.9000  -82.6000 2
  46.0000  -82.4000 2
  45.9000  -82.2000 2
  46.0000  -82.0000 2
  46.0000  -81.9000 2
  45.8000  -81.8000 2
  45.9000  -81.7000 2
  45.8000  -81.6000 2
  45.5000  -81.8000 2
  45.5000  -81.8000 2
  45.7000  -82.5000 2
  45.9000  -83.7000 2
  46.0000  -84.5000 2
  46.0500  -84.6500 2
  45.8500  -84.7000 2
  46.0000  -85.0000 2
  46.1000  -85.6000 2
  45.9500  -85.7000 2
  45.9500  -86.3000 2
  45.6000  -86.6000 2
  45.7000  -87.0000 2
  45.6000  -87.1500 3
  44.8600  -88.0100 2
  44.2900  -87.4400 2
  43.7200  -87.4400 2
  42.5900  -88.0100 2
  41.4500  -87.4400 2
  42.0200  -86.3100 2
  43.1500  -86.3100 2
  44.2900  -86.3100 2
  44.8600  -85.1700 2
  45.4300  -84.6100 2
  45.4300  -84.0400 2
  44.2900  -83.4700 2
  43.7200  -84.0400 2
  43.7200  -82.9000 2
  43.1500  -82.3300 2
  99.0000   99.0000 3
9999 9999 N Michigan coastline <identity>GPlates-2be06e0b-fabd-4eae-ba6d-068ed47e3029</identity>
 199 1810.0  320.0 UN   0 999   1     8
  45.5000  -85.1000 3
  45.6000  -85.1000 2
  45.7500  -85.0000 2
  45.8000  -84.7000 2
  45.6500  -84.2500 2
  45.5000  -84.1000 2
  45.5000  -83.9000 2
  45.4000  -83.6500 2
  99.0000   99.0000 3
9999 9999 Lake Ontario <identity>GPlates-f9efb409-e2e2-446c-bd6c-6d65a32448f9</identity>
 199 1810.0  320.0 UN   0 999   1     8
  44.2900  -75.5200 3
  43.7200  -76.6600 2
  43.7200  -78.3600 2
  43.1500  -79.5000 2
  43.1500  -78.3600 2
  43.1500  -76.6600 2
  43.1500  -76.0900 2
  44.2900  -75.5200 2
  99.0000   99.0000 3
9999 9999 Lake Erie <identity>GPlates-17f4d44b-d449-40a3-81d5-7a704d63a662</identity>
 199 1810.0  320.0 UN   0 999   1     8
  42.5900  -78.9300 3
  42.5900  -80.6300 2
  42.0200  -81.7700 2
  42.0200  -82.9000 2
  41.4500  -82.3300 2
  41.4500  -81.2000 2
  42.0200  -80.0600 2
  42.5900  -78.9300 2
  99.0000   99.0000 3
9999 9999 Greenland coast <identity>GPlates-ec428d60-9992-4437-968e-d18c6a56657b</identity>
 199 1810.0  320.0 UN   0 999   1   361
  54.8800  -54.0100 3
  55.1100  -54.8600 2
  55.7300  -55.4900 2
  55.9500  -55.9900 2
  55.9800  -56.8600 2
  56.2200  -57.8800 2
  56.8400  -58.3200 2
  57.4700  -58.9300 2
  58.1000  -59.5300 2
